CustomerID,LastInvoiceDate,Frequency,Monetary,Recency,Cluster
14695.0,2010-07-08 14:18:00,3,1620.07,155,0
14696.0,2010-12-01 15:37:00,2,688.95,9,1
14699.0,2010-09-30 15:14:00,3,593.47,71,1
14700.0,2010-10-20 12:26:00,2,880.96,51,1
14701.0,2010-09-23 11:46:00,6,2012.72,78,3
14704.0,2010-10-11 11:53:00,2,266.66,60,1
14706.0,2010-03-31 11:09:00,1,390.69,254,2
14707.0,2010-09-30 11:37:00,2,139.2,71,1
14708.0,2010-12-06 12:23:00,3,1085.91,4,0
14710.0,2010-11-25 13:29:00,9,1316.46,15,3
14712.0,2010-10-17 14:49:00,1,411.0,54,1
14713.0,2010-12-09 18:58:00,11,2752.51,1,3
14714.0,2010-10-28 17:46:00,3,746.05,43,1
14715.0,2010-09-23 13:04:00,4,973.07,78,0
14716.0,2010-09-21 12:07:00,1,235.77,80,1
14717.0,2009-12-06 13:05:00,1,81.3,369,2
14718.0,2010-10-25 13:07:00,1,226.42,46,1
14721.0,2010-11-25 13:08:00,1,115.77,15,1
14722.0,2010-08-19 14:34:00,2,325.45,113,1
14723.0,2010-12-03 14:26:00,7,934.76,7,0
14724.0,2010-04-28 13:26:00,1,345.25,226,2
14725.0,2010-11-10 11:47:00,3,597.16,30,1
14726.0,2010-02-23 12:35:00,1,124.75,290,2
14727.0,2010-06-11 13:30:00,2,199.35,182,2
14728.0,2010-10-22 15:57:00,1,190.58,49,1
14729.0,2010-12-01 12:43:00,3,593.89,9,1
14732.0,2010-11-12 16:42:00,11,2814.58,28,3
14734.0,2010-10-10 12:04:00,4,1056.42,61,0
14736.0,2010-08-11 15:21:00,2,401.08,121,1
14737.0,2010-11-04 11:29:00,1,2389.62,36,0
14738.0,2010-05-27 20:31:00,2,507.45,196,2
14740.0,2010-10-26 09:47:00,8,2712.85,45,3
14741.0,2010-12-02 08:43:00,2,497.25,8,1
14742.0,2010-09-30 14:07:00,1,579.85,71,1
14743.0,2010-04-26 10:26:00,1,50.48,228,2
14744.0,2010-12-08 10:21:00,8,2785.1,2,3
14745.0,2010-07-26 13:07:00,7,1351.55,137,0
14746.0,2010-10-29 14:44:00,4,593.5,42,0
14748.0,2010-12-06 10:24:00,7,1736.57,4,3
14749.0,2010-08-17 12:36:00,1,310.15,115,1
14750.0,2009-12-03 17:57:00,1,112.03,372,2
14751.0,2010-01-24 13:37:00,2,126.45,320,2
14753.0,2010-09-05 11:04:00,1,306.36,96,1
14754.0,2010-10-10 10:22:00,4,912.43,61,0
14756.0,2010-11-22 09:22:00,2,1914.8,18,0
14758.0,2010-11-08 09:42:00,3,1380.91,32,0
14761.0,2010-09-21 14:22:00,1,192.02,80,1
14762.0,2010-03-23 15:36:00,1,117.05,262,2
14767.0,2010-08-22 14:54:00,1,382.81,110,1
14770.0,2010-08-29 10:45:00,6,2761.2200000000003,103,3
14771.0,2010-03-28 12:52:00,2,594.62,257,2
14773.0,2010-04-26 10:29:00,1,140.55,228,2
14774.0,2010-06-29 12:26:00,1,241.45,164,2
14775.0,2010-12-02 16:38:00,1,406.56,8,1
14776.0,2010-11-17 09:53:00,4,1170.0,23,0
14777.0,2010-11-01 12:50:00,1,307.56,39,1
14783.0,2010-02-18 16:16:00,1,307.3,295,2
14784.0,2010-11-15 09:49:00,1,159.94,25,1
14786.0,2010-06-07 13:42:00,1,90.96,186,2
14787.0,2010-08-25 14:38:00,1,110.65,107,1
14788.0,2010-04-22 18:16:00,1,476.88,232,2
14790.0,2010-11-30 17:45:00,6,1781.56,10,3
14791.0,2010-04-12 10:24:00,1,303.63,242,2
14793.0,2010-06-22 16:54:00,1,396.91,171,2
14794.0,2010-11-02 09:06:00,3,633.99,38,1
14796.0,2010-12-08 10:40:00,11,2867.15,2,3
14797.0,2010-07-20 14:07:00,1,300.31,143,1
14798.0,2010-11-23 15:59:00,5,550.5699999999999,17,0
14799.0,2009-12-02 11:18:00,1,180.45,373,2
14800.0,2010-12-05 11:10:00,6,3434.58,5,3
14802.0,2010-09-27 16:34:00,2,1502.98,74,0
14805.0,2010-10-31 14:50:00,3,549.99,40,1
14806.0,2010-09-26 15:50:00,1,110.04,75,1
14807.0,2010-11-14 12:47:00,2,519.29,26,1
14809.0,2010-03-28 15:44:00,2,686.76,257,2
14810.0,2010-12-05 12:08:00,3,449.14,5,1
14811.0,2010-11-17 13:09:00,1,170.5,23,1
14812.0,2010-04-20 12:13:00,1,185.8,234,2
14813.0,2010-12-05 11:57:00,4,935.44,5,0
14814.0,2010-05-07 14:10:00,1,160.46,217,2
14817.0,2010-11-09 12:15:00,5,2849.52,31,3
14818.0,2010-09-07 14:16:00,3,512.61,94,1
14819.0,2010-08-02 17:19:00,2,198.09,130,1
14820.0,2010-11-24 17:15:00,5,767.47,16,0
14821.0,2010-12-08 08:43:00,7,1237.65,2,0
14822.0,2010-08-11 12:52:00,1,157.70000000000002,121,1
14824.0,2010-11-25 12:40:00,6,2895.2000000000003,15,3
14826.0,2010-05-07 09:00:00,2,385.2,217,2
14829.0,2010-12-02 16:12:00,4,995.29,8,0
14831.0,2010-01-28 14:31:00,3,1676.57,316,2
14832.0,2010-03-19 15:14:00,1,322.69,266,2
14833.0,2010-07-29 10:06:00,1,94.8,134,1
14834.0,2010-10-28 17:37:00,1,485.86,43,1
14835.0,2010-06-29 10:08:00,2,297.0,164,2
14837.0,2010-09-23 09:11:00,5,1810.82,78,0
14838.0,2010-10-12 15:46:00,2,773.6700000000001,59,1
14839.0,2010-10-17 13:01:00,3,915.28,54,0
14840.0,2010-06-18 15:42:00,1,299.86,175,2
14843.0,2010-09-29 12:39:00,1,211.8,72,1
14844.0,2010-10-05 11:54:00,6,3512.62,66,3
14845.0,2010-04-19 10:19:00,1,150.0,235,2
14846.0,2010-10-08 17:07:00,1,437.4,63,1
14847.0,2010-10-28 09:45:00,2,1039.55,43,1
14848.0,2010-10-31 12:22:00,1,310.56,40,1
14850.0,2010-10-18 15:52:00,6,1468.26,53,0
14851.0,2010-03-19 11:52:00,1,318.06,266,2
14853.0,2010-10-12 17:17:00,3,901.07,59,0
14854.0,2010-11-14 14:37:00,4,1563.03,26,0
14857.0,2010-09-23 14:09:00,5,2478.731,78,3
14858.0,2010-07-22 10:51:00,1,180.75,141,1
14859.0,2010-06-03 10:26:00,1,351.9,190,2
14861.0,2010-11-24 11:18:00,9,1254.94,16,3
14865.0,2010-12-02 18:23:00,3,77.52000000000001,8,1
14868.0,2010-11-24 13:53:00,4,1230.42,16,0
14869.0,2010-11-16 14:09:00,4,2078.54,24,0
14870.0,2010-10-22 14:58:00,5,1511.7,49,0
14871.0,2010-08-03 14:18:00,5,736.59,129,0
14872.0,2010-08-13 12:34:00,3,816.6,119,0
14873.0,2010-03-16 10:51:00,1,334.45,269,2
14874.0,2010-06-22 14:58:00,1,116.18,171,2
14875.0,2010-09-24 10:29:00,1,1397.08,77,1
14876.0,2010-07-06 14:57:00,2,256.7,157,2
14877.0,2010-10-17 13:09:00,2,437.0,54,1
14879.0,2010-01-24 11:35:00,1,185.06,320,2
14884.0,2010-02-08 12:56:00,1,120.6,305,2
14885.0,2010-10-08 12:08:00,2,832.8,63,1
14890.0,2010-03-31 09:40:00,2,691.6,254,2
14891.0,2010-10-19 12:10:00,2,552.35,52,1
14892.0,2010-01-18 08:58:00,1,202.35,326,2
14893.0,2010-04-01 09:03:00,1,571.76,253,2
14894.0,2010-09-22 15:23:00,2,837.0600000000001,79,1
14896.0,2010-12-09 12:24:00,7,1623.65,1,3
14897.0,2010-10-26 11:17:00,4,1774.16,45,0
14898.0,2010-12-03 15:25:00,9,2204.29,7,3
14899.0,2010-11-09 15:20:00,1,1384.88,31,1
14900.0,2010-07-05 15:09:00,1,13.919999999999998,158,2
14901.0,2010-12-08 10:46:00,5,868.36,2,0
14902.0,2010-11-09 10:29:00,2,702.96,31,1
14904.0,2010-10-27 15:40:00,2,615.2,44,1
14905.0,2010-11-30 11:07:00,6,1355.24,10,0
14906.0,2010-09-20 16:30:00,1,68.44,81,1
14907.0,2010-12-07 10:14:00,10,2664.69,3,3
14908.0,2010-09-02 16:39:00,1,104.1,99,1
14909.0,2010-09-28 16:56:00,3,1404.68,73,0
14912.0,2010-11-03 09:51:00,4,1021.4,37,0
14913.0,2010-11-16 16:50:00,4,2845.7,24,3
14915.0,2010-11-29 08:23:00,9,1503.77,11,3
14916.0,2010-10-04 14:33:00,4,1773.97,67,0
14917.0,2010-04-22 11:28:00,2,1123.75,232,2
14919.0,2010-06-18 13:06:00,1,359.35,175,2
14920.0,2010-05-23 15:25:00,1,629.4,201,2
14922.0,2010-11-11 11:14:00,2,843.74,29,1
14924.0,2010-04-08 15:40:00,2,620.96,246,2
14926.0,2010-11-23 07:13:00,2,359.4,17,1
14927.0,2010-11-08 12:30:00,1,308.2,32,1
14928.0,2010-03-22 09:14:00,1,223.91000000000005,263,2
14929.0,2010-10-14 12:22:00,1,612.8100000000001,57,1
14930.0,2010-08-26 11:43:00,3,2873.77,106,0
14932.0,2010-12-09 11:48:00,2,666.13,1,1
14933.0,2010-09-22 10:47:00,4,1770.0,79,0
14934.0,2010-11-26 11:24:00,3,1612.56,14,0
14935.0,2010-03-30 11:48:00,1,1065.12,255,2
14938.0,2010-05-26 13:38:00,2,2322.43,198,0
14940.0,2010-10-18 10:47:00,2,531.49,53,1
14941.0,2010-05-10 11:30:00,1,182.1,214,2
14942.0,2010-11-03 10:51:00,4,746.56,37,0
14943.0,2010-02-14 16:04:00,1,107.62,299,2
14945.0,2010-10-22 11:26:00,1,179.4,49,1
14947.0,2010-11-16 18:30:00,4,758.97,24,0
14949.0,2010-08-27 15:38:00,4,515.0,105,0
14953.0,2010-10-17 12:52:00,3,723.95,54,1
14954.0,2010-01-05 16:38:00,1,167.27,339,2
14955.0,2009-12-07 11:35:00,1,163.77,368,2
14956.0,2010-10-14 16:40:00,1,1325.0,57,1
14957.0,2010-03-05 10:50:00,1,274.8,280,2
14958.0,2010-04-23 14:31:00,3,458.26,231,2
14962.0,2010-06-18 15:57:00,3,240.21000000000004,175,2
14963.0,2010-11-25 11:19:00,7,1676.68,15,3
14966.0,2010-11-17 13:14:00,5,924.52,23,0
14967.0,2010-09-24 11:11:00,5,1518.81,77,0
14968.0,2010-09-07 13:28:00,1,357.4,94,1
14969.0,2010-01-05 12:43:00,1,906.23,339,2
14970.0,2010-10-26 16:35:00,8,3327.29,45,3
14972.0,2010-11-23 16:17:00,1,30.300000000000004,17,1
14975.0,2010-10-14 14:11:00,1,192.45,57,1
14977.0,2009-12-14 10:37:00,1,31.93,361,2
14978.0,2010-10-05 13:52:00,5,1210.72,66,0
14979.0,2009-12-04 12:54:00,1,439.46,371,2
14980.0,2009-12-02 14:09:00,1,150.68,373,2
14981.0,2010-10-12 11:04:00,1,270.8,59,1
14982.0,2010-05-16 15:52:00,1,237.78,208,2
14983.0,2010-01-19 17:32:00,1,183.2,325,2
14984.0,2010-11-16 10:36:00,4,1058.14,24,0
14986.0,2010-11-28 15:25:00,2,566.9,12,1
14987.0,2010-12-09 12:13:00,7,1387.4499999999998,1,3
14988.0,2010-11-24 12:53:00,6,1732.06,16,3
14989.0,2010-02-16 10:40:00,1,342.4,297,2
14990.0,2010-04-06 13:54:00,2,305.42,248,2
14991.0,2010-10-05 13:01:00,1,314.67,66,1
14992.0,2010-09-23 17:48:00,1,210.5,78,1
14993.0,2010-05-25 12:47:00,1,36.13,199,2
14994.0,2010-11-22 12:59:00,5,960.63,18,0
14996.0,2010-08-15 13:44:00,2,442.29,117,1
14997.0,2010-02-22 12:11:00,1,230.4,291,2
14998.0,2010-10-07 18:48:00,2,340.86,64,1
14999.0,2010-04-26 10:47:00,1,129.48000000000002,228,2
15001.0,2010-11-10 13:51:00,2,230.86,30,1
15002.0,2010-12-07 13:16:00,6,3175.52,3,3
15003.0,2010-08-23 15:44:00,6,1060.7,109,0
15006.0,2010-09-12 13:03:00,1,323.05,89,1
15008.0,2010-08-16 13:09:00,2,360.0,116,1
15011.0,2010-11-09 11:10:00,2,416.6,31,1
15012.0,2010-12-01 12:49:00,2,437.58,9,1
15013.0,2010-08-09 12:05:00,10,1641.3,123,3
15016.0,2010-11-11 16:30:00,4,460.26,29,0
15018.0,2010-12-07 10:47:00,1,111.25,3,1
15020.0,2010-11-25 13:29:00,1,203.42,15,1
15021.0,2010-12-08 12:17:00,4,869.01,2,0
15022.0,2010-01-31 16:02:00,1,281.05,313,2
15024.0,2010-12-07 17:05:00,8,2414.18,3,3
15025.0,2010-05-20 13:28:00,1,636.08,204,2
15026.0,2010-11-29 13:50:00,2,592.61,11,1
15027.0,2010-11-09 16:53:00,6,2129.45,31,3
15028.0,2010-12-06 12:47:00,3,530.58,4,1
15029.0,2010-03-30 12:16:00,1,365.1,255,2
15030.0,2010-11-24 14:57:00,6,1461.63,16,0
15031.0,2010-11-10 16:14:00,10,2488.44,30,3
15037.0,2010-11-28 13:05:00,2,402.51,12,1
15038.0,2010-12-05 10:54:00,4,604.37,5,0
15040.0,2010-06-16 11:40:00,1,7.49,177,2
15041.0,2010-09-21 13:16:00,1,113.67,80,1
15042.0,2010-04-23 14:01:00,1,179.52,231,2
15043.0,2010-09-02 15:09:00,5,2336.8,99,3
15046.0,2010-10-10 12:09:00,10,2598.62,61,3
15048.0,2010-12-06 12:15:00,1,98.7,4,1
15050.0,2010-10-14 14:18:00,2,2411.7,57,0
15051.0,2010-11-25 16:46:00,6,2543.55,15,3
15055.0,2010-08-22 11:06:00,3,560.07,110,1
15056.0,2010-07-07 15:58:00,1,133.45,156,2
15057.0,2010-09-22 14:22:00,3,1766.46,79,0
15058.0,2010-11-28 10:42:00,5,1285.04,12,0
15059.0,2010-11-28 11:14:00,10,2185.85,12,3
15062.0,2010-10-12 10:38:00,4,1597.76,59,0
15064.0,2010-10-25 14:32:00,4,1254.41,46,0
15065.0,2010-10-25 09:13:00,1,168.73,46,1
15067.0,2010-10-22 14:30:00,2,2133.12,49,0
15068.0,2010-10-17 16:08:00,2,623.49,54,1
15070.0,2010-12-02 11:23:00,3,737.0500000000001,8,1
15071.0,2010-11-18 13:30:00,2,473.49,22,1
15072.0,2010-08-17 15:46:00,1,187.52,115,1
15073.0,2010-11-04 10:26:00,5,1744.61,36,0
15074.0,2010-10-06 15:49:00,2,817.46,65,1
15076.0,2010-08-04 13:37:00,2,566.89,128,1
15077.0,2010-08-02 11:13:00,2,2428.08,130,0
15079.0,2010-12-09 09:25:00,8,2871.74,1,3
15080.0,2010-10-08 11:52:00,2,546.25,63,1
15081.0,2010-12-07 16:20:00,8,1460.92,3,3
15082.0,2010-02-09 10:23:00,1,93.35,304,2
15084.0,2010-11-25 11:58:00,2,965.2,15,1
15085.0,2009-12-10 11:47:00,1,347.54,365,2
15086.0,2010-05-24 12:27:00,2,218.53,200,2
15091.0,2010-02-03 11:50:00,2,565.9,310,2
15092.0,2010-09-03 12:33:00,1,318.65,98,1
15094.0,2010-09-02 16:55:00,2,83.0,99,1
15095.0,2010-10-15 11:47:00,6,1771.04,56,3
15097.0,2010-05-05 14:33:00,2,660.27,219,2
15100.0,2010-12-08 12:09:00,6,2018.7,2,3
15101.0,2010-07-12 10:46:00,4,1160.41,151,0
15102.0,2010-06-27 12:16:00,2,554.67,166,2
15105.0,2010-10-05 14:12:00,2,795.98,66,1
15107.0,2010-12-02 13:45:00,4,620.85,8,0
15109.0,2010-05-09 13:44:00,2,498.15,215,2
15110.0,2010-11-01 10:31:00,2,509.75,39,1
15111.0,2010-12-02 11:45:00,3,1163.39,8,0
15112.0,2010-04-07 14:17:00,1,209.4,247,2
15114.0,2010-11-21 16:14:00,2,639.56,19,1
15115.0,2009-12-07 11:20:00,1,191.74,368,2
15117.0,2010-09-17 14:45:00,3,934.19,84,0
15122.0,2010-10-13 09:42:00,8,2863.69,58,3
15123.0,2010-10-14 16:30:00,3,2456.86,57,0
15124.0,2010-08-20 12:31:00,2,266.63,112,1
15126.0,2010-06-21 12:31:00,2,449.49,172,2
15127.0,2010-07-08 10:07:00,1,304.97,155,2
15128.0,2010-10-05 16:46:00,1,312.68,66,1
15131.0,2010-11-10 12:07:00,1,80.28,30,1
15133.0,2010-11-22 15:16:00,2,824.48,18,1
15134.0,2010-11-23 14:59:00,2,208.3,17,1
15135.0,2010-06-01 13:33:00,1,166.63,192,2
15137.0,2010-07-07 09:41:00,2,823.4,156,2
15138.0,2010-11-11 09:16:00,1,502.52,29,1
15140.0,2010-09-23 13:07:00,1,889.44,78,1
15141.0,2010-09-08 11:33:00,7,1388.47,93,3
15142.0,2010-10-25 15:36:00,5,2121.18,46,3
15143.0,2010-10-03 13:58:00,1,304.18,68,1
15149.0,2010-05-12 16:04:00,4,1033.81,212,2
15150.0,2010-09-09 17:19:00,3,3686.61,92,3
15151.0,2010-10-12 16:37:00,2,2085.61,59,0
15152.0,2010-01-07 15:15:00,1,518.14,337,2
15154.0,2010-08-18 17:43:00,2,1091.99,114,1
15155.0,2010-11-21 12:59:00,1,383.97,19,1
15157.0,2010-05-19 13:29:00,2,718.04,205,2
15158.0,2010-11-03 13:46:00,1,204.62,37,1
15159.0,2010-11-09 11:11:00,4,3475.7200000000003,31,3
15160.0,2010-11-30 15:41:00,3,431.11,10,1
15161.0,2010-11-16 16:08:00,1,119.92,24,1
15162.0,2009-12-08 13:14:00,1,312.9,367,2
15164.0,2010-11-15 17:11:00,6,1225.87,25,0
15165.0,2010-12-01 14:03:00,1,487.75,9,1
15166.0,2010-08-29 12:31:00,1,167.16,103,1
15167.0,2010-10-28 14:19:00,4,1496.67,43,0
15169.0,2010-11-22 13:04:00,2,569.22,18,1
15170.0,2010-10-29 10:34:00,1,81.15,42,1
15173.0,2010-11-24 10:21:00,7,1494.6,16,3
15174.0,2010-10-25 09:40:00,1,345.71,46,1
15176.0,2010-02-10 10:36:00,1,988.04,303,2
15177.0,2010-10-10 12:48:00,1,948.93,61,1
15180.0,2010-12-07 14:57:00,3,816.9300000000001,3,0
15181.0,2010-10-15 11:47:00,2,510.72,56,1
15182.0,2010-11-19 10:31:00,9,2376.1020000000003,21,3
15183.0,2010-06-10 10:43:00,3,639.93,183,2
15184.0,2010-11-17 12:41:00,2,283.19,23,1
15186.0,2010-08-22 15:00:00,3,991.79,110,0
15188.0,2009-12-14 13:30:00,1,310.43,361,2
15189.0,2010-11-23 18:47:00,5,1298.99,17,0
15190.0,2010-10-01 13:09:00,1,834.4399999999999,70,1
15191.0,2010-09-02 15:37:00,3,588.05,99,1
15192.0,2010-12-09 14:56:00,3,937.07,1,0
15196.0,2010-10-03 10:50:00,2,316.25,68,1
15197.0,2010-11-10 11:55:00,3,797.9,30,0
15198.0,2010-10-27 10:32:00,3,377.71,44,1
15199.0,2010-11-30 10:56:00,6,1853.7,10,3
15200.0,2010-08-02 09:38:00,1,549.05,130,1
15201.0,2010-09-26 10:50:00,2,606.4100000000001,75,1
15203.0,2010-11-14 12:14:00,9,2572.38,26,3
15207.0,2010-10-19 13:29:00,3,683.9200000000001,52,1
15208.0,2010-10-12 12:17:00,1,100.4,59,1
15209.0,2009-12-09 17:26:00,1,178.98000000000002,366,2
15210.0,2010-11-26 09:09:00,2,845.01,14,1
15211.0,2010-12-09 16:08:00,1,383.07,1,1
15212.0,2010-11-28 10:45:00,1,106.48,12,1
15215.0,2010-11-11 10:50:00,4,1687.49,29,0
15216.0,2010-03-31 09:52:00,1,389.49,254,2
15217.0,2010-05-25 13:51:00,1,426.24,199,2
15219.0,2010-03-01 11:33:00,1,379.7,284,2
15221.0,2010-12-08 13:08:00,4,2062.2000000000003,2,0
15222.0,2010-08-24 10:39:00,10,2965.91,108,3
15223.0,2010-04-09 11:34:00,3,662.2,245,2
15224.0,2010-07-15 09:08:00,3,549.28,148,1
15227.0,2010-11-08 13:31:00,4,1269.09,32,0
15228.0,2010-10-07 14:24:00,2,2193.56,64,0
15229.0,2010-05-02 13:50:00,1,160.5,222,2
15231.0,2010-03-28 15:12:00,1,250.26,257,2
15233.0,2010-11-03 13:36:00,1,59.400000000000006,37,1
15235.0,2010-12-05 15:02:00,6,690.3000000000001,5,0
15240.0,2010-11-30 11:51:00,7,2753.41,10,3
15241.0,2010-10-05 08:50:00,3,1293.72,66,0
15242.0,2010-10-13 15:33:00,1,302.04,58,1
15243.0,2010-09-30 17:28:00,1,610.6,71,1
15244.0,2010-02-11 14:48:00,1,280.51,302,2
15245.0,2010-11-02 12:58:00,5,2095.0,38,3
15246.0,2010-06-02 11:28:00,1,266.25,191,2
15247.0,2010-08-19 10:13:00,2,620.06,113,1
15248.0,2010-10-24 13:09:00,3,1893.93,47,0
15249.0,2010-10-05 16:34:00,5,2577.54,66,3
15250.0,2010-03-09 07:35:00,1,60.0,276,2
15252.0,2010-10-14 12:05:00,3,1362.63,57,0
15253.0,2010-11-01 13:46:00,3,1136.89,39,0
15254.0,2010-06-11 10:30:00,2,787.99,182,2
15255.0,2010-11-08 15:12:00,8,2838.57,32,3
15256.0,2010-05-27 11:41:00,1,71.95,197,2
15257.0,2010-10-21 14:03:00,1,368.75,50,1
15259.0,2010-07-15 08:47:00,4,1182.38,148,0
15261.0,2010-11-23 09:13:00,3,1253.18,17,0
15262.0,2010-11-24 13:21:00,2,239.87,16,1
15264.0,2010-06-27 13:29:00,1,454.66,166,2
15265.0,2010-04-14 11:20:00,2,1839.52,240,2
15266.0,2010-11-25 16:36:00,4,732.91,15,0
15268.0,2010-08-18 10:33:00,3,961.9,114,0
15269.0,2010-11-24 15:32:00,2,816.56,16,1
15271.0,2010-12-09 13:47:00,10,2202.4700000000003,1,3
15272.0,2010-09-15 17:07:00,4,1363.54,86,0
15273.0,2010-04-19 11:31:00,1,228.96,235,2
15276.0,2010-11-10 16:07:00,3,514.22,30,1
15277.0,2010-10-10 16:02:00,1,220.44,61,1
15278.0,2010-05-27 10:03:00,4,496.16,197,2
15279.0,2010-11-24 13:03:00,4,1290.03,16,0
15280.0,2010-08-08 12:21:00,2,293.1,124,1
15282.0,2010-05-18 16:27:00,1,348.59,206,2
15283.0,2010-11-14 14:54:00,3,148.33,26,1
15284.0,2010-07-27 13:25:00,1,24.75,136,1
15285.0,2010-10-28 09:46:00,1,94.92,43,1
15287.0,2010-11-25 10:29:00,3,369.34,15,1
15288.0,2010-12-09 13:59:00,6,1576.61,1,0
15289.0,2010-09-07 12:38:00,2,653.3100000000001,94,1
15290.0,2010-11-11 12:04:00,8,2553.06,29,3
15293.0,2010-02-12 11:54:00,1,247.5,301,2
15294.0,2010-10-25 11:45:00,1,233.35,46,1
15295.0,2010-02-23 13:03:00,1,217.24,290,2
15299.0,2010-12-02 16:51:00,6,3484.53,8,3
15301.0,2010-12-06 12:21:00,6,2533.09,4,3
15302.0,2009-12-09 13:11:00,1,308.0,366,2
15303.0,2010-05-23 12:14:00,2,650.16,201,2
15304.0,2010-12-06 11:42:00,2,225.15,4,1
15305.0,2010-06-02 13:50:00,1,93.6,191,2
15306.0,2010-07-27 14:39:00,6,2310.38,136,3
15309.0,2010-04-08 11:11:00,4,797.96,246,2
15310.0,2010-08-18 11:38:00,1,1634.64,114,0
15312.0,2010-11-21 15:10:00,8,2005.34,19,3
15314.0,2010-10-22 12:19:00,2,492.48,49,1
15317.0,2010-01-31 15:55:00,1,129.75,313,2
15322.0,2010-08-20 13:10:00,1,711.18,112,1
15323.0,2010-05-26 10:01:00,3,434.6,198,2
15324.0,2010-01-07 14:37:00,1,140.22000000000003,337,2
15325.0,2010-11-09 13:14:00,7,1439.72,31,3
15326.0,2010-04-09 15:22:00,4,1388.81,245,2
15328.0,2010-10-28 09:05:00,1,107.24,43,1
15329.0,2010-11-30 11:24:00,8,1934.63,10,3
15331.0,2010-07-28 09:42:00,3,767.91,135,1
15336.0,2010-11-03 12:39:00,1,240.5,37,1
15337.0,2010-10-24 15:29:00,1,373.02,47,1
15338.0,2010-01-31 14:25:00,1,283.43,313,2
15339.0,2010-10-14 14:04:00,5,1253.77,57,0
15340.0,2010-05-27 10:27:00,1,105.5,197,2
15341.0,2010-09-16 16:41:00,1,382.2,85,1
15346.0,2010-10-10 13:55:00,2,343.7,61,1
15347.0,2010-12-08 15:25:00,4,1162.0,2,0
15350.0,2010-12-01 13:33:00,2,547.6,9,1
15351.0,2010-12-05 11:49:00,4,1778.18,5,0
15352.0,2010-06-09 11:28:00,1,114.95,184,2
15353.0,2010-12-07 11:49:00,6,2398.93,3,3
15354.0,2010-04-15 16:24:00,3,284.4,239,2
15356.0,2010-12-06 14:05:00,4,698.45,4,0
15359.0,2010-02-15 10:47:00,8,181.35,298,2
15361.0,2010-07-01 14:15:00,3,270.15000000000003,162,2
15362.0,2010-09-17 10:37:00,2,613.08,84,1
15363.0,2010-12-02 12:28:00,2,678.11,8,1
15365.0,2010-11-01 10:44:00,6,2242.81,39,3
15366.0,2010-10-26 09:52:00,5,1786.57,45,0
15367.0,2010-10-17 15:05:00,7,3203.74,54,3
15368.0,2010-11-10 15:52:00,1,275.8,30,1
15370.0,2010-10-25 12:08:00,1,1352.96,46,1
15371.0,2010-02-15 13:14:00,1,59.400000000000006,298,2
15373.0,2010-12-03 14:40:00,6,1005.48,7,0
15374.0,2010-03-25 12:03:00,1,139.32,260,2
15375.0,2010-01-18 15:38:00,1,60.96,326,2
15377.0,2010-11-22 08:55:00,4,1211.75,18,0
15378.0,2010-09-03 11:30:00,2,246.5,98,1
15379.0,2010-11-04 11:59:00,1,1174.55,36,1
15380.0,2010-12-09 15:01:00,7,1788.8,1,3
15381.0,2010-10-12 13:32:00,3,1293.72,59,0
15384.0,2010-11-23 12:04:00,2,1385.38,17,0
15385.0,2010-11-12 12:28:00,2,625.2,28,1
15387.0,2010-08-04 16:05:00,1,468.65,128,1
15389.0,2010-11-04 19:23:00,4,2233.8,36,0
15390.0,2010-11-08 15:19:00,2,1216.66,32,0
15391.0,2010-05-04 15:04:00,1,289.87,220,2
15392.0,2010-11-30 09:50:00,3,1376.09,10,0
15393.0,2010-05-21 11:34:00,3,659.48,203,2
15394.0,2010-11-09 12:26:00,7,3103.26,31,3
15396.0,2010-05-05 09:04:00,1,508.2000000000001,219,2
15400.0,2010-10-15 12:00:00,3,586.1,56,1
15401.0,2010-09-13 13:42:00,2,216.95,88,1
15402.0,2010-11-17 12:58:00,4,1203.77,23,0
15403.0,2010-08-05 12:21:00,2,170.88,127,1
15404.0,2010-11-29 11:03:00,1,257.06,11,1
15405.0,2010-05-12 15:56:00,1,310.74,212,2
15406.0,2010-09-12 13:10:00,2,465.16,89,1
15409.0,2009-12-18 15:35:00,1,131.25,357,2
15410.0,2010-05-20 09:53:00,2,1234.88,204,2
15416.0,2010-08-18 09:48:00,3,588.5,114,1
15418.0,2010-10-10 13:38:00,2,452.32,61,1
15420.0,2010-10-01 15:46:00,6,743.0,70,0
15421.0,2010-11-19 13:21:00,6,2854.98,21,3
15422.0,2010-11-25 17:00:00,5,1522.27,15,0
15423.0,2010-05-07 09:21:00,2,223.39,217,2
15424.0,2010-09-02 17:17:00,1,214.44,99,1
15425.0,2010-11-04 18:13:00,4,1944.57,36,0
15426.0,2010-12-05 13:55:00,5,1168.0,5,0
15428.0,2010-11-17 13:46:00,3,668.97,23,1
15430.0,2010-08-29 10:42:00,2,954.75,103,1
15431.0,2010-07-25 12:44:00,1,153.24,138,1
15432.0,2010-06-16 14:34:00,1,149.57,177,2
15434.0,2010-11-30 15:46:00,6,1525.5800000000002,10,0
15437.0,2010-03-09 10:45:00,1,193.29,276,2
15439.0,2010-10-31 10:38:00,4,1269.05,40,0
15441.0,2010-11-08 15:50:00,3,1254.21,32,0
15443.0,2010-08-22 12:45:00,7,1939.02,110,3
15445.0,2010-04-28 15:00:00,1,171.0,226,2
