,Recency,Frequency,Monetary
3217,1.5708935357679932,-0.8091666242446708,-0.7253511541038462
3218,1.1564546305154484,-0.3696178285088919,-0.3425163580763125
3219,1.5708935357679932,-0.8091666242446708,-0.6512699523307014
3220,-0.8753068318201965,0.06993096722688691,-0.14577464889557246
3221,-0.4608679265676521,-0.3696178285088919,0.5023001902092021
3222,-0.4608679265676521,-0.3696178285088919,-0.6473934834666437
3223,-0.2081612770234176,-0.8091666242446708,-0.37278518184919646
3225,-0.47097619254942147,0.9490285586984446,2.406016736962724
3226,-0.10707861720572383,0.06993096722688691,2.7900897448895536
3227,-0.7337911080754252,0.06993096722688691,-0.0022783095217671985
3228,0.8532066510623671,0.5094797629626657,0.049749171620692804
3229,-0.9763894916378903,-0.3696178285088919,-0.44227860153953896
3230,-0.2890274048775726,-0.3696178285088919,-0.10390502160174513
3231,-0.6226001822759621,-0.8091666242446708,-0.6815515722143987
3232,2.288580420473619,-0.8091666242446708,-0.8124986904422682
3233,-0.6933580441483478,0.06993096722688691,-0.779110626480519
3234,0.0647619044843556,-0.8091666242446708,-0.5091029030566876
3235,-0.35978526674995825,0.06993096722688691,3.749264382801973
3237,-0.8449820338748885,-0.8091666242446708,-0.7969175437459586
3238,-0.2587026069322645,1.3885773544342235,0.6626730943210729
3239,-0.6023836503124234,-0.8091666242446708,-0.770529705111537
3240,0.3073602880468207,-0.8091666242446708,-0.006510811351397552
3242,0.9441810448982916,-0.3696178285088919,-0.6554392263186656
3243,-0.7843324379842722,-0.8091666242446708,-0.7183795318477485
3244,-0.06664555327864631,-0.8091666242446708,-0.7989709431753079
3245,-0.6327084482577315,-0.3696178285088919,-0.6595384980533565
3246,-0.6327084482577315,0.06993096722688691,-0.7260353696761623
3247,-0.6630332462030396,0.06993096722688691,-0.12498548509821142
3248,0.13551976635674126,0.06993096722688691,-0.034342352370530176
3249,-0.9258481617290435,1.8281261501700024,-0.6841657423823352
3250,0.9239645129347528,-0.3696178285088919,-0.7819475995190887
3251,-0.9763894916378903,-0.3696178285088919,-0.8339946511839692
3252,0.3983346818827451,0.06993096722688691,-0.47423726465219185
3253,-0.24859434095049512,0.5094797629626657,-0.4597129261665884
3254,0.9340727789165222,-0.8091666242446708,-0.8566023681416337
3255,-0.9561729596743516,0.06993096722688691,-0.6262098983712696
3256,-0.8550902998566579,-0.3696178285088919,-0.16653295148450117
3257,2.692911059744394,-0.8091666242446708,-0.8324034171687035
3258,-0.8348737678931191,-0.3696178285088919,-0.5143116728701398
3259,-0.966281225656121,1.8281261501700024,-0.2044109449169502
3260,-0.9258481617290435,3.5863213331131174,0.33742305509101644
3261,-0.3496770007681889,0.06993096722688691,-0.5439595089123738
3262,-0.9864977576196597,0.9490285586984446,-0.32903678440300277
3263,2.6221531978720085,-0.8091666242446708,-0.6597500102379779
3264,1.7427340574580725,-0.3696178285088919,-0.7269777656019488
3265,-0.42043486264057456,0.5094797629626657,0.3539142310798786
3266,1.9044663131663826,-0.3696178285088919,0.3718920140602968
3267,-0.7742241720025028,0.9490285586984446,-0.6635956178936033
3268,-0.9157398957472741,0.06993096722688691,-0.6793544047164989
3269,1.7124092595127645,-0.8091666242446708,1.252183145082545
3270,-0.41032659665880516,3.146772537377339,-0.021430323847414535
3272,-0.5215175224582683,-0.8091666242446708,-0.7584260897068674
3273,-0.2081612770234176,-0.3696178285088919,-0.6797352771912976
3274,1.1059133006066015,-0.8091666242446708,-0.7370799187329232
3276,0.7824487891899815,-0.8091666242446708,-0.7710791851641121
3277,-0.9258481617290435,0.9490285586984446,-0.6511848958294124
3278,-0.9056316297655047,3.146772537377339,-0.037494711905029995
3279,-0.9460646936925823,0.06993096722688691,-0.6112896331628519
3280,-0.40021833067703577,-0.3696178285088919,-0.8014661847839197
3281,-0.7438993740571946,1.8281261501700024,0.5890999734184601
3282,-0.8045489699478109,0.5094797629626657,-0.2620837690653194
3283,-0.8247655019113497,0.06993096722688691,-0.5753581539988404
3284,-0.7843324379842722,-0.8091666242446708,-0.8082451126654158
3285,0.36800988393743694,-0.8091666242446708,-0.8173070172585013
3286,-0.8247655019113497,0.9490285586984446,0.8656525311671426
3287,0.2568189581379738,0.06993096722688691,-0.5512849059968418
3288,-0.12729514916926257,0.9490285586984446,1.65050575146869
3289,1.5001356738956075,-0.8091666242446708,-0.8495231080122235
3290,1.4799191419320687,-0.8091666242446708,-0.8355060976847513
3292,-0.8045489699478109,0.9490285586984446,-0.17172967789954094
3293,-0.005995957388030038,0.06993096722688691,-0.2895630406808834
3294,-0.3395687347864195,0.5094797629626657,-0.09079277158001992
3295,-0.966281225656121,2.2676749459057812,3.3322240771454346
3296,-0.21826954300518697,0.06993096722688691,-0.6262272107564878
3298,-0.9561729596743516,0.5094797629626657,0.8943941014788279
3299,-0.2789191388958033,-0.8091666242446708,-0.17112299170450593
3300,-0.7337911080754252,0.9490285586984446,-0.27607368174636343
3301,-0.754007640038964,-0.3696178285088919,-0.44914258592232387
3302,-0.5417340544218071,-0.8091666242446708,-0.6541084307940727
3303,2.7333441236714715,-0.3696178285088919,-0.6497193647850784
3304,1.651759663622148,-0.8091666242446708,-0.8321806142980703
3305,-0.8146572359295803,-0.3696178285088919,-0.6519850291114498
3306,-0.7742241720025028,-0.8091666242446708,-0.7688323386477602
3307,0.6005000015181327,-0.3696178285088919,-0.575874514705781
3308,-0.40021833067703577,0.06993096722688691,0.34345077599652596
3309,-0.6832497781665784,0.5094797629626657,-0.6210899486211103
3310,2.0560903028929234,-0.3696178285088919,-0.6808214411856345
3311,-0.8045489699478109,0.06993096722688691,0.4527340786173187
3312,-0.3496770007681889,-0.8091666242446708,-0.5714839432719852
3313,-0.9460646936925823,0.9490285586984446,1.846390873937334
3314,-0.592275384330654,1.8281261501700024,3.545803210019399
3316,-0.17783647907810948,2.70722374164156,1.6855633315353866
3317,-0.8753068318201965,0.5094797629626657,-0.7041668162960714
3318,-0.8449820338748885,-0.8091666242446708,-0.6849387780179442
3319,-0.41032659665880516,-0.8091666242446708,0.377548647752218
3320,-0.42043486264057456,-0.8091666242446708,-0.0657515354306079
3321,-0.7641159060207334,2.2676749459057812,0.955498541462389
3322,0.00411230859373934,-0.3696178285088919,0.9598733059357683
3323,-0.8146572359295803,0.06993096722688691,-0.3626755015942142
3324,-0.18794474505987885,-0.8091666242446708,-0.696722490652279
3325,-0.673141512184809,-0.3696178285088919,-0.22340488963843216
3326,-0.8753068318201965,2.2676749459057812,2.734722478824798
3327,-0.19805301104164824,0.5094797629626657,0.9576761384378685
3328,-0.6124919162941928,0.5094797629626657,-0.3653212856829836
3329,-0.7135745761118866,-0.3696178285088919,1.385121940322899
3330,0.07487017046612499,-0.3696178285088919,2.777394497537865
3331,-0.7135745761118866,0.5094797629626657,-0.3763620711777406
3332,-0.2587026069322645,-0.8091666242446708,-0.7352485694618063
3333,-0.3395687347864195,-0.8091666242446708,-0.7174491793203748
3334,0.8936397149894446,-0.8091666242446708,0.0030682066610291984
3335,1.864033249239305,-0.3696178285088919,1.1932600656364667
3336,2.652477995817317,-0.8091666242446708,-0.5617611571910077
3337,1.146346364533679,-0.8091666242446708,-0.45610291749240967
3339,-0.7641159060207334,0.5094797629626657,0.535497817933552
3340,-0.9561729596743516,2.2676749459057812,0.6804800115865124
3341,0.8026653211535202,-0.3696178285088919,-0.03067739569109397
3342,-0.2081612770234176,1.3885773544342235,1.826416144957625
3343,-0.3092439368411114,-0.8091666242446708,-0.7553136239296094
3344,-0.4608679265676521,0.06993096722688691,-0.23286347366673296
3345,-0.9056316297655047,0.5094797629626657,2.5670256830532607
3346,-0.9460646936925823,-0.3696178285088919,-0.8292337452489856
3347,-0.1677282130963401,0.06993096722688691,-0.5875370406435888
3348,1.196887694442526,0.06993096722688691,0.21330303833829342
3351,1.4192695460414524,0.9490285586984446,0.9990354267239615
3352,-0.6630332462030396,-0.8091666242446708,-0.5162785103733987
3353,-0.5417340544218071,-0.3696178285088919,-0.41454566584490943
3354,1.29797035426022,-0.3696178285088919,-0.5412693147919578
3355,-0.8045489699478109,-0.8091666242446708,-0.7576545594960599
3356,-0.4810844585311908,-0.8091666242446708,-0.14237916325561817
3357,1.429377812023222,-0.8091666242446708,1.904620705262286
3358,0.8835314490076752,-0.8091666242446708,-0.8562854762209021
3359,-0.6630332462030396,0.06993096722688691,-0.5398745387132979
3360,-0.8854150978019659,0.5094797629626657,0.3215731900676255
3362,-0.8753068318201965,-0.3696178285088919,-0.5933043230584256
3363,-0.18794474505987885,0.5094797629626657,1.2425589643260706
3364,-0.3193522028228808,0.06993096722688691,-0.0416135541621415
3365,-0.2587026069322645,0.5094797629626657,0.4037091672416016
3366,-0.8854150978019659,3.146772537377339,1.5041317925866728
3367,-0.8854150978019659,0.5094797629626657,2.5121070335793743
3368,-0.1677282130963401,0.06993096722688691,-0.6137246577794008
3369,-0.17783647907810948,-0.8091666242446708,-0.7743610112315473
3370,2.7838854535803184,-0.8091666242446708,-0.7809284269284218
3371,1.3485116841690667,-0.8091666242446708,-0.7671831457776339
3372,-0.9460646936925823,0.9490285586984446,0.9250663790985342
3373,-0.9864977576196597,0.5094797629626657,-0.5658672033373058
3374,-0.5619505863853459,1.3885773544342235,0.7732834289044548
3375,1.7629505894216113,-0.3696178285088919,-0.7756142773788592
3376,2.662586261799086,-0.8091666242446708,-0.7675617601152304
3377,2.642369729835547,0.06993096722688691,0.390335726016803
3379,-0.9056316297655047,1.3885773544342235,2.395135526496934
3380,-0.5316257884400377,-0.8091666242446708,-0.8222553485812809
3381,-0.8247655019113497,0.5094797629626657,0.320311644083905
3382,1.6416513976403788,-0.8091666242446708,-0.625655149331889
3383,1.0048306407889078,-0.8091666242446708,-0.7754599713366976
3384,-0.3395687347864195,1.3885773544342235,-0.30345961702422974
3385,-0.7135745761118866,0.06993096722688691,-0.5759023650646101
3386,1.166562896497218,-0.8091666242446708,-0.03523883283986869
3387,-0.8449820338748885,0.9490285586984446,0.16387693125295638
3388,-0.6832497781665784,0.5094797629626657,-0.7332839900957498
3389,-0.6933580441483478,0.5094797629626657,2.427557860448472
3391,-0.673141512184809,-0.8091666242446708,1.828842889737765
3393,2.773777187598549,-0.8091666242446708,-0.6698800137277815
3394,-0.7742241720025028,-0.8091666242446708,-0.7655693303903447
3395,-0.8955233637837353,1.3885773544342235,0.864003338297016
3396,-0.966281225656121,3.5863213331131174,1.9150344813271867
3397,-0.2587026069322645,1.8281261501700024,2.6656904718361383
3398,1.3080786202419894,-0.8091666242446708,-0.7179971539481483
3399,-0.40021833067703577,-0.8091666242446708,-0.7468230280487219
3400,-0.32946046880465013,0.5094797629626657,1.3807674990843408
3401,-0.8045489699478109,1.8281261501700024,1.2669874925812414
3402,-0.9864977576196597,-0.3696178285088919,-0.7931532290296183
3403,-0.8247655019113497,0.06993096722688691,-0.4995698005007087
3404,0.7116909273175959,-0.8091666242446708,-0.5032355098925458
3405,-0.6933580441483478,0.06993096722688691,0.08255011990982734
3406,2.6221531978720085,-0.8091666242446708,-0.4098276645167709
3407,-0.40021833067703577,-0.8091666242446708,-0.5399618533517893
3408,-0.7438993740571946,-0.8091666242446708,-0.687881883505025
3410,2.025765504947615,-0.8091666242446708,-0.8084513558632316
3411,-0.5720588523671152,-0.3696178285088919,-0.5659296784665712
3412,0.5802834695545939,-0.3696178285088919,-0.7872587382190481
3413,-0.38000179871349704,-0.8091666242446708,-0.5539939179272774
3414,0.3983346818827451,-0.8091666242446708,-0.8116488781417786
3415,1.1261298325701403,1.3885773544342235,0.1928924888785286
3416,0.8633149170441365,0.5094797629626657,0.13273420838275765
3417,1.8741415152210745,-0.8091666242446708,-0.45911226167075964
3418,-0.6124919162941928,-0.8091666242446708,-0.6663098988108446
3419,-0.754007640038964,0.06993096722688691,-0.4212327628135092
3420,-0.23848607496872573,-0.3696178285088919,-0.014506875184967426
3421,-0.8247655019113497,0.5094797629626657,-0.4509852258794527
3422,-0.3496770007681889,0.9490285586984446,0.3274458522185728
3423,0.5802834695545939,-0.8091666242446708,-0.8585142576396352
3424,-0.10707861720572383,-0.3696178285088919,0.9254630585337494
3426,-0.2081612770234176,-0.8091666242446708,-0.8085981347813852
3427,-0.9258481617290435,0.5094797629626657,-0.08891851770205807
3428,2.015657238965846,-0.8091666242446708,-0.577790920478187
3429,-0.47097619254942147,1.3885773544342235,-0.26181806158784127
3430,-0.7438993740571946,1.3885773544342235,1.9881100593328789
3432,-0.4507596605858827,0.5094797629626657,-0.697808654646616
3433,-0.592275384330654,0.06993096722688691,-0.6712996293156676
3434,-0.4608679265676521,-0.3696178285088919,-0.5988089088453876
3436,-0.2789191388958033,3.146772537377339,2.6423006866940546
3437,-0.10707861720572383,0.9490285586984446,0.030463927200105833
3438,-0.11718688318749321,-0.8091666242446708,-0.8321128701819994
3439,-0.8753068318201965,1.3885773544342235,-0.39784222495902505
3440,2.7535606556350105,-0.8091666242446708,-0.6710851062814429
3441,-0.38000179871349704,-0.8091666242446708,-0.09647951376797262
3442,0.6510413314269795,0.9490285586984446,1.0000689008502432
3443,0.2871437560832819,-0.8091666242446708,-0.41972809072433415
3445,0.8532066510623671,-0.3696178285088919,-0.43057919269409256
3446,0.14562803233851063,-0.3696178285088919,-0.5640712315490258
3448,-0.18794474505987885,-0.8091666242446708,-0.206626177512469
3449,-0.17783647907810948,-0.3696178285088919,-0.2892295890873344
3450,-0.8247655019113497,0.9490285586984446,0.13531074293065462
3451,-0.8449820338748885,0.06993096722688691,-0.40490417270321716
3452,0.3579016179556676,-0.8091666242446708,-0.5756306358879257
3453,1.166562896497218,-0.8091666242446708,-0.6982467332638745
3454,-0.8955233637837353,-0.3696178285088919,-0.6366620627686105
3455,2.0055489729840765,-0.8091666242446708,-0.8059515979802149
3456,-0.32946046880465013,-0.3696178285088919,0.8092073809444582
3457,0.6409330654452102,-0.3696178285088919,0.07397446752765059
3458,0.42865947982805325,-0.8091666242446708,-0.8508253004655866
3459,2.713127591707933,-0.8091666242446708,-0.7397633384417321
3460,-0.8146572359295803,0.06993096722688691,-0.47629141679394205
3461,-0.41032659665880516,1.8281261501700024,0.211756967067075
3462,-0.9056316297655047,-0.3696178285088919,0.4212548933039678
3463,-0.41032659665880516,-0.3696178285088919,-0.5903341199249166
3464,1.0755885026612935,-0.3696178285088919,-0.7904374426875755
3465,1.29797035426022,0.06993096722688691,-0.8054487860964887
3466,0.6409330654452102,-0.8091666242446708,-0.005991439794853925
3467,-0.1677282130963401,1.3885773544342235,1.7869755205811404
3468,0.984614108825369,0.06993096722688691,-0.46260861077241955
3470,-0.9561729596743516,3.5863213331131174,0.3778512381373348
3471,0.7420157252629039,-0.8091666242446708,-0.8403799104798529
3472,-0.7742241720025028,-0.3696178285088919,0.7078779902627914
3473,0.6813661293722877,-0.8091666242446708,-0.12927368764549993
3474,1.9448993770934602,-0.8091666242446708,0.07057747646289483
3475,-0.35978526674995825,-0.8091666242446708,-0.8173521800025486
3476,-0.9864977576196597,-0.3696178285088919,-0.6302519639635008
3477,1.2069959604242955,-0.8091666242446708,-0.4695162524744501
3478,-0.7641159060207334,0.5094797629626657,2.6234188961202904
3479,0.610608267499902,0.06993096722688691,-0.3584271928041672
3480,-0.43054312862234395,-0.8091666242446708,-0.7492053627972156
3483,-0.47097619254942147,-0.3696178285088919,3.2574255404543395
3484,1.914574579148152,-0.8091666242446708,-0.7306374532945796
3485,-0.6832497781665784,-0.8091666242446708,-0.8014210220398726
3487,-0.7135745761118866,-0.8091666242446708,-0.7599285036588402
3488,-0.9460646936925823,1.3885773544342235,0.09623217321894897
3489,-0.04642902131510755,-0.3696178285088919,0.22723499216447676
3490,-0.9763894916378903,1.8281261501700024,0.6566461261279642
3491,0.014220574575508719,-0.8091666242446708,-0.5889227841734394
3492,0.9239645129347528,-0.8091666242446708,-0.8535313015464192
3493,1.5810018017497625,-0.8091666242446708,-0.7104218563466188
3494,-0.9561729596743516,2.70722374164156,0.28220106251961263
3495,-0.47097619254942147,-0.8091666242446708,-0.7981309161360286
3496,-0.4608679265676521,1.8281261501700024,-0.3585619283239083
3497,1.29797035426022,0.06993096722688691,-0.09448407319348387
3498,0.14562803233851063,0.9490285586984446,0.317455100522915
3499,-0.9561729596743516,-0.3696178285088919,-0.7614482299960309
3500,0.38822641590097573,-0.8091666242446708,-0.7647390886122757
3501,1.196887694442526,-0.8091666242446708,-0.6991274067727964
3502,-0.18794474505987885,-0.3696178285088919,0.7450883277957414
3503,-0.9561729596743516,1.8281261501700024,2.134891988336123
3504,-0.966281225656121,1.8281261501700024,-0.12833656070651905
3507,-0.14751168113280133,-0.3696178285088919,-0.696612594641764
3508,-0.9157398957472741,1.8281261501700024,1.0501438460250594
3509,-0.5316257884400377,1.3885773544342235,1.4935072570495516
3510,-0.8854150978019659,-0.3696178285088919,-0.48212192705044515
3512,-0.7641159060207334,0.06993096722688691,2.2315507985709013
3513,1.3485116841690667,-0.8091666242446708,-0.6857629980968071
3515,-0.06664555327864631,0.06993096722688691,2.502455755176472
3517,-0.8045489699478109,0.5094797629626657,0.038012127155206986
3518,2.288580420473619,-0.8091666242446708,-0.539813569008834
3519,0.8430983850805978,-0.3696178285088919,-0.8415473674134749
3520,0.18606109626558814,-0.8091666242446708,-0.8144956364415584
3521,-0.3496770007681889,-0.8091666242446708,-0.8443361668583942
3522,-0.8146572359295803,-0.3696178285088919,-0.6098632431633588
3523,-0.6226001822759621,-0.8091666242446708,-0.7760094513892729
3524,-0.7337911080754252,-0.3696178285088919,-0.6896394669608648
3525,0.18606109626558814,0.06993096722688691,-0.036979856622891195
3526,-0.2688108729140339,-0.3696178285088919,-0.3217113873185348
3527,-0.673141512184809,-0.3696178285088919,-0.7446702705824685
3528,-0.9561729596743516,0.9490285586984446,-0.23816633253028383
3529,-0.5215175224582683,-0.8091666242446708,-0.8351651189671943
3530,0.46909254375513076,-0.8091666242446708,-0.76615719877536
3532,-0.39011006469526643,-0.8091666242446708,-0.7203207771293806
3533,0.36800988393743694,-0.3696178285088919,-0.8292232072753746
3534,-0.17783647907810948,1.8281261501700024,1.978278129953787
3535,-0.7843324379842722,-0.8091666242446708,-0.6966562519610098
3536,0.0647619044843556,-0.3696178285088919,0.39402100593106054
3537,2.76366892161678,-0.8091666242446708,-0.8111596150812664
3538,-0.39011006469526643,-0.8091666242446708,-0.7602860420492145
3539,-0.6832497781665784,-0.8091666242446708,-0.7173317561858518
3540,-0.8045489699478109,-0.8091666242446708,-0.8356400804920914
3541,-0.6124919162941928,-0.8091666242446708,-0.6545299497385139
3542,1.035155438734216,-0.8091666242446708,-0.8506973393574527
3543,-0.24859434095049512,-0.8091666242446708,-0.7400335621936149
3544,-0.8955233637837353,1.3885773544342235,2.556142967162669
3545,-0.06664555327864631,-0.3696178285088919,-0.4631430365769789
3546,-0.8550902998566579,-0.8091666242446708,-0.6010693041849536
3547,-0.7438993740571946,-0.8091666242446708,0.17926914713666836
3548,1.6719761955856869,-0.3696178285088919,-0.7417617898658241
3549,-0.6327084482577315,-0.3696178285088919,-0.2148269791190533
3551,-0.7337911080754252,0.5094797629626657,-0.20592464955493456
3552,-0.8753068318201965,1.3885773544342235,0.010693183281010888
3553,-0.8247655019113497,1.3885773544342235,0.6328190150810232
3554,0.09508670242966374,-0.3696178285088919,-0.38955486142635015
3555,-0.6933580441483478,2.2676749459057812,2.495958341732871
3556,2.0864151008382312,-0.3696178285088919,0.23418328033614985
3557,2.7030193257261637,-0.8091666242446708,-0.6360832269324046
3558,-0.8955233637837353,0.06993096722688691,0.11682864264170847
3559,-0.23848607496872573,-0.3696178285088919,-0.6996588217277526
3560,-0.7337911080754252,-0.3696178285088919,-0.17673822621438373
3561,1.6315431316586093,-0.8091666242446708,-0.8471370097017259
3562,0.7217991932993653,-0.8091666242446708,-0.6454703032826307
3567,-0.8247655019113497,-0.3696178285088919,-0.7444640273846527
3569,-0.7135745761118866,0.5094797629626657,3.9278544324377127
3570,-0.7034663101301172,2.70722374164156,1.7550808380225547
3571,-0.8854150978019659,0.9490285586984446,1.4306926544914
3572,-0.43054312862234395,-0.8091666242446708,-0.8508591725236221
3573,2.652477995817317,-0.8091666242446708,-0.7979306946374191
3574,2.0864151008382312,-0.8091666242446708,-0.8524586863752964
3575,-0.9561729596743516,0.5094797629626657,0.3248610378342671
3576,-0.6933580441483478,0.5094797629626657,-0.5417450290292558
3577,-0.8753068318201965,0.9490285586984446,-0.4321674158597551
3578,-0.5619505863853459,0.9490285586984446,-0.5765248582200617
3579,-0.9763894916378903,2.70722374164156,1.299357889377125
3580,-0.5316257884400377,-0.3696178285088919,-0.39850762272132156
3581,-0.5518423204035765,-0.3696178285088919,-0.825190174231953
3582,-0.5417340544218071,-0.3696178285088919,-0.6536334692691755
3583,2.126848164765309,-0.8091666242446708,-0.5113670619582575
3584,2.713127591707933,0.06993096722688691,-0.6799776505843512
3585,0.822881853117059,-0.3696178285088919,-0.8599180662671045
3586,0.6611495974087489,0.9490285586984446,0.11566419655768964
3587,-0.5720588523671152,-0.8091666242446708,-0.5585613767752584
3588,-0.8045489699478109,-0.3696178285088919,-0.4705580064371406
3589,0.09508670242966374,-0.8091666242446708,-0.571338669778633
3590,-0.8854150978019659,2.70722374164156,1.3953753886464317
3591,-0.9864977576196597,-0.3696178285088919,-0.7575416526359416
3593,-0.9763894916378903,0.06993096722688691,-0.16989682320362237
3594,-0.8449820338748885,0.5094797629626657,0.8309464677916137
3595,-0.8753068318201965,0.9490285586984446,-0.28049360896378994
3596,2.6828027937626246,-0.8091666242446708,-0.6744828500585995
3597,-0.8854150978019659,1.3885773544342235,1.3559016449243126
3599,-0.2587026069322645,0.5094797629626657,0.36227385500302905
3600,-0.8348737678931191,0.5094797629626657,2.0800576426511252
3601,-0.6933580441483478,0.06993096722688691,-0.48220465014329167
3602,-0.35978526674995825,2.70722374164156,0.0694581931229233
3603,2.3593382823460045,-0.8091666242446708,-0.8554206096723969
3606,-0.7742241720025028,-0.8091666242446708,-0.42786190092724824
3607,0.9239645129347528,0.5094797629626657,0.9401221325390938
3608,-0.8753068318201965,0.06993096722688691,-0.6749450154726834
3609,1.8741415152210745,-0.8091666242446708,-0.8271148598407676
3610,-0.7843324379842722,0.06993096722688691,-0.6367109890746617
3611,2.157172962710617,-0.3696178285088919,-0.543050232332222
3612,-0.6327084482577315,0.9490285586984446,-0.5905049856398955
3613,-0.6832497781665784,0.06993096722688691,0.5560890183695057
3615,-0.7742241720025028,1.8281261501700024,2.6595347898224944
3616,-0.3092439368411114,-0.3696178285088919,0.026864456499538236
3617,-0.8854150978019659,1.3885773544342235,2.106663767881775
3619,1.62143486567684,0.06993096722688691,-0.8117730756879086
3621,-0.4507596605858827,0.06993096722688691,-0.3828519574973339
3622,-0.6832497781665784,-0.8091666242446708,-0.7741224014004977
3623,-0.3193522028228808,-0.8091666242446708,-0.7451181344609373
3624,-0.592275384330654,-0.3696178285088919,-0.7528898899990725
3626,-0.8955233637837353,-0.8091666242446708,-0.8636025934689613
3627,-0.2890274048775726,0.06993096722688691,0.39561374537112776
3629,-0.2789191388958033,1.8281261501700024,1.1685470120937982
3630,-0.09697035122395445,-0.8091666242446708,-0.7737099150048657
3631,0.044545372520816855,-0.8091666242446708,-0.5991521457001469
3632,-0.7843324379842722,-0.8091666242446708,-0.7848839305945623
3635,-0.43054312862234395,-0.8091666242446708,-0.6956385847951444
3636,-0.12729514916926257,-0.8091666242446708,-0.6686199731688626
3637,-0.5316257884400377,-0.3696178285088919,-0.4052398824339686
3638,0.45898427777336137,-0.8091666242446708,-0.6781304943528178
3639,-0.9258481617290435,1.8281261501700024,2.1727903050033937
3640,-0.47097619254942147,-0.8091666242446708,-0.34496417880367475
3641,1.196887694442526,0.06993096722688691,0.17097049291798158
3642,0.7925570551717509,-0.8091666242446708,-0.8338252908937919
3644,-0.12729514916926257,-0.8091666242446708,-0.7984553351807682
3646,-0.9763894916378903,3.5863213331131174,2.0909245515813004
3647,-0.5215175224582683,-0.8091666242446708,-0.1502683419282763
3648,0.37811814991920634,-0.3696178285088919,0.12033327157977705
3650,-0.7742241720025028,-0.3696178285088919,-0.4140579082091988
3651,-0.9157398957472741,3.146772537377339,1.5251354794182588
3652,-0.592275384330654,-0.3696178285088919,1.65504310182064
3655,0.8633149170441365,-0.8091666242446708,-0.7989739540249111
3656,-0.7641159060207334,-0.8091666242446708,-0.5571635898469952
3657,-0.966281225656121,2.2676749459057812,1.1865496345834428
3658,-0.9056316297655047,0.5094797629626657,-0.5338279999977686
3659,-0.7742241720025028,0.06993096722688691,0.30274634749911844
3660,-0.8247655019113497,0.9490285586984446,0.9824862918802386
3661,-0.7034663101301172,-0.8091666242446708,0.05638282600883668
3662,-0.10707861720572383,1.8281261501700024,3.221411262926241
3664,-0.673141512184809,-0.3696178285088919,-0.1580002037091696
3665,-0.9864977576196597,0.06993096722688691,-0.4614765313216345
3666,-0.7843324379842722,1.8281261501700024,-0.31377779861423033
3667,-0.7843324379842722,-0.8091666242446708,-0.798526842858843
3668,-0.5215175224582683,-0.8091666242446708,-0.41798179795450624
3669,-0.5518423204035765,0.06993096722688691,-0.5614028660882328
3670,0.6712578633905183,-0.8091666242446708,-0.6922340666063808
3671,-0.18794474505987885,0.5094797629626657,-0.22784739822788241
3672,1.9448993770934602,-0.8091666242446708,0.1867360541524843
3673,0.8734231830259059,-0.8091666242446708,-0.49275549513637584
3674,2.723235857689702,-0.8091666242446708,-0.6303972374568528
3675,-0.8247655019113497,2.70722374164156,1.031729489852184
3677,-0.7641159060207334,1.3885773544342235,0.50050196028372
3679,-0.005995957388030038,1.3885773544342235,-0.2853975302549232
3680,-0.9864977576196597,-0.3696178285088919,-0.22246851541185197
3682,-0.8247655019113497,-0.8091666242446708,-0.7702655030588603
3684,0.984614108825369,-0.3696178285088919,-0.6019876133139149
3685,0.6005000015181327,-0.3696178285088919,0.29168072249513544
3686,-0.38000179871349704,1.8281261501700024,1.2014939865886858
3687,-0.6832497781665784,-0.8091666242446708,-0.8280858588377841
3688,-0.8854150978019659,-0.8091666242446708,-0.7651289936358838
3690,-0.966281225656121,1.8281261501700024,0.9879080793031139
3691,0.1153032343932025,-0.8091666242446708,-0.670087762350399
3692,1.6719761955856869,-0.8091666242446708,-0.8296221448477922
3693,-0.5518423204035765,-0.3696178285088919,-0.48877816281061254
3694,1.378836482114375,-0.8091666242446708,1.7241210242657476
3695,-0.6832497781665784,-0.3696178285088919,-0.6050616907587327
3696,1.5102439398773768,-0.3696178285088919,-0.37634400608012175
3697,-0.5518423204035765,-0.3696178285088919,0.5918910310005818
3698,1.7124092595127645,-0.8091666242446708,-0.43528740876102096
3699,-0.18794474505987885,-0.8091666242446708,-0.5744978037247399
3700,0.24671069215620442,-0.3696178285088919,-0.5221617104979569
3701,-0.4911927245129602,-0.8091666242446708,-0.7527145080096889
3702,1.146346364533679,-0.3696178285088919,-0.45800803257880385
3703,2.6828027937626246,-0.8091666242446708,-0.8043566004029454
3704,1.8033836533486889,-0.8091666242446708,-0.6378302724146334
3705,-0.754007640038964,-0.3696178285088919,-0.3826110895290818
3707,0.15573629832028002,-0.3696178285088919,-0.2856850663920242
3708,-0.7843324379842722,-0.8091666242446708,-0.8175110023191149
3709,0.38822641590097573,-0.8091666242446708,-0.8299977483357853
3710,-0.7337911080754252,-0.8091666242446708,-0.7342482146811591
3711,1.014938906770677,0.06993096722688691,-0.10377931863081367
3712,-0.7337911080754252,-0.3696178285088919,-0.6003489584173997
3713,0.9947223748071384,-0.8091666242446708,-0.3570858593059632
3715,0.8835314490076752,0.06993096722688691,0.8928826549780458
3717,-0.43054312862234395,-0.8091666242446708,-0.6470675589971026
3720,-0.5518423204035765,-0.3696178285088919,0.04469922412380674
3721,2.0864151008382312,-0.8091666242446708,-0.6972057320135848
