rating,date,variation,verified_reviews,feedback,processed_reviews
4,16-Jul-18,Black  Plus,It get on sale after 2 days so ... CHECK EVENTS BEFORE U BUY THESE AMAZON PRODUCTS!,1,get sale day check event buy amazon product
5,29-Jul-18,White  Show,This is the best of my echo devices and I own a spot a dot and echo,1,best echo device spot dot echo
5,30-Jul-18,Configuration: Fire TV Stick,"""I like to watch older shows, 70's and 80's, and the firestick gives me the opportunity to find those shows.""",1,like watch older show firestick give opportunity find show
5,30-Jul-18,Configuration: Fire TV Stick,I liked it was linked to prime,1,liked linked prime
5,30-Jul-18,White  Show,"""This product is even better than I imagined. I love the timer setting, it reminds me to put the clothes in the dryer if i ask it to, and i love shopping list feature.  My family enjoys the games too! It’s made my life a little more easy! Alexa is my personal assistant. :)""",1,product even better imagined love timer setting reminds put clothes dryer ask love shopping list feature family enjoys game made life little easy alexa personal assistant
5,28-Jul-18,Black  Show,I am very pleased with the Echo Show! I love that it has so many nice features. I highly recommend it.,1,pleased echo show love many nice feature highly recommend
5,30-Jul-18,Black  Dot,"""Clear sound, great alarm clock, plays my music.  What else can you ask for.  Oh yeah, you can order what you need.""",1,clear sound great alarm clock play music else ask oh yeah order need
4,28-Jul-18,Black  Show,"""It seems a little less intuitive then the regular Echo Plus. It's also a little harder for it to pick up what you're saying.  When combined with the other four we have in the household, having to speak loud enough for it to hear was cross activating other ones, so we had to rename this one.  Overall it works well, but does not seem as adept at doing things as the original Echo Plus.""",1,seems little less intuitive regular echo plus also little harder pick saying combined four household speak loud enough hear cross activating one rename one overall work well not_seem adept thing original echo plus
5,30-Jul-18,Heather Gray Fabric ,The speaker has excellent sound and works perfectly!,1,speaker excellent sound work perfectly
3,29-Jul-18,Sandstone Fabric ,I owned an echo for overa year but the new lacks the easy way to increase or decrease volume without telling it to increase or decrease volume which is hard to do for my wife since English is her second language she was born in korea. But the sound from the echo is superb. So we’ll keep it..,2,owned echo overa year new lack easy way increase decrease volume without telling increase decrease volume hard wife since english second language born korea sound echo superb keep
4,30-Jul-18,Configuration: Fire TV Stick,It was easy to use for our bedroom TV.,1,easy use bedroom tv
5,28-Jul-18,Black  Plus,I bought this specifically for the smart hub capability. So far it has been great. Easy set up instructions for all the various brands compatible with it.,1,bought specifically smart hub capability far great easy set instruction various brand compatible
3,21-Jun-18,Black,"""Started taking on her own! Haven’t used it since I unplugged it that day. No one was talking, my daughter was laying in bed next to be and she just started going on about the movie Moana and completely scared the sh*t out of my daughter now.""",2,started taking not_used since unplugged day no_one talking daughter laying bed next started going movie moana completely scared sht daughter
1,29-Jul-18,Black  Spot, ,0,no_review
5,30-Jul-18,Heather Gray Fabric ,Really happy with this purchase.  Great speaker and easy to set up.,1,really happy purchase great speaker easy set
5,28-Jul-18,Black  Plus,Definitely a really good buy for FIRST time buyers of smart home stuff =]I bought 3 =],1,definitely really good buy first time buyer smart home stuff bought
4,27-May-18,Black,Love my echo dot!!!,1,love echo dot
5,30-Jul-18,Heather Gray Fabric ,"""I purchased an echo dot for my husband for Fathers Day.  He uses it constantly and after hearing the quality of sound of the Echo (2nd Generation), It was a no-brainer.  Best gift ever!""",1,purchased echo dot husband father day us constantly hearing quality sound echo nd generation nobrainer best gift ever
5,24-Jun-18,Black,Thumbs up!,1,thumb
5,30-Jul-18,Configuration: Fire TV Stick,Super easy to set up.  Easy to use. Lots of app options available.,1,super easy set easy use lot app option available
3,30-Jul-18,Black  Dot, ,2,no_review
5,27-May-18,Black,Working good so far.,1,working good far
5,29-Jul-18,Black  Show,The music...the shopping list and the sound....,1,musicthe shopping list sound
5,30-Jul-18,White  Dot,Perfect for a home office,1,perfect home office
5,29-Jul-18,Black  Plus,"""Not perfect but very good! A few times Alexa picked up something from TV, and has a very slight problem with smart home equipment in that she gets confused with what we want to call things. If you call something &#34;light&#34; in the app you need to say light, not &#34;lights.&#34; Echo Plus has no problems as a smart hub but I could use better user directions. Well worth owning and a good step to making my home Smart!""",1,not_perfect good time alexa picked something tv slight problem smart home equipment get confused want call thing call something light app need say light not_lights echo plus no_problems smart hub could use better user direction well worth owning good step making home smart
5,20-Jul-18,Black  Plus,"""Incredible piece of technology.I have this right center of my living room on an island kitchen counter. The mic and speaker goes in every direction and the quality of the sound is quite good. I connected the Echo via Bluetooth to my Sony soundbar on my TV but find the Echo placement and 360 sound more appealing. It's no audiophile equipment but there is good range and decent bass. The sound is more than adequate for any indoor entertaining and loud enough to bother neighbors in my building. The knob on the top works great for adjusting volume. This is my first Echo device and I would imagine having to press volume buttons (on the Echo 2) a large inconvenience and not as precise. For that alone I would recommend this over the regular Echo (2nd generation).The piece looks quality and is quite sturdy with some weight on it. The rubber material on the bottom has a good grip on the granite counter-- my cat can even rub her scent on it without tipping it over.This order came with a free Philips Hue Bulb which I installed along with an extra one I bought. I put the 2 bulbs into my living room floor lamp, turned on the light, and all I had to do was say &#34;Alexa, connect my devices&#34;. The default names for each bulb was assigned as &#34;First light&#34; and &#34;Second light&#34;, so I can have a dimmer floor lamp if I just turned on/off one of the lights by saying &#34;Alexa, turn off the second light&#34;. In the Alexa app, I created a 'Group' with &#34;First light&#34; and &#34;Second light&#34; and named the group &#34;The light&#34;, so to turn on the lamp with both bulbs shining I just say &#34;Alexa, turn on The light&#34;.I was surprised how easily the bulbs connected to the Echo Plus with its built in hub. I thought I would have to buy a hub bridge to connect to my floor lamp power plug. Apparently there is some technology built directly inside the bulb! I was surprised by that. Awesome.You will feel like Tony Stark on this device. I added quite a few &#34;Skills&#34; like 'Thunderstorm sounds' and 'Quote of the day' . Alexa always loads them up quickly. Adding songs that you hear to specific playlists on Amazon Music is also a great feature.I can go on and on and this is only my second day of ownership.I was lucky to buy this for $100 on Prime Day, but I think for $150 is it pretty expensive considering the Echo 2 is only $100. In my opinion, you will be paying a premium for the Echo Plus and you have to decide if the value is there for you:1) Taller and 360 sound unit.2) Volume knob on top that you spin (I think this is a huge benefit over buttons)3) Built in hub for Hue bulbs. After researching more, there are some cons to this setup if you plan on having more advanced light setups. For me and my floor lamp, it's just perfect.I highly recommend it and will buy an Echo dot for my bedroom now.""",1,incredible piece technologyi right center living room island kitchen counter mic speaker go every direction quality sound quite good connected echo via bluetooth sony soundbar tv find echo placement sound appealing no_audiophile equipment good range decent bass sound adequate indoor entertaining loud enough bother neighbor building knob top work great adjusting volume first echo device would imagine press volume button echo large inconvenience not_as precise alone would recommend regular echo nd generationthe piece look quality quite sturdy weight rubber material bottom good grip granite counter cat even rub scent without tipping overthis order came free philip hue bulb installed along extra one bought put bulb living room floor lamp turned light say alexa connect device default name bulb assigned first light second light dimmer floor lamp turned onoff one light saying alexa turn second light alexa app created group first light second light named group light turn lamp bulb shining say alexa turn lighti surprised easily bulb connected echo plus built hub thought would buy hub bridge connect floor lamp power plug apparently technology built directly inside bulb surprised awesomeyou feel like tony stark device added quite skill like thunderstorm sound quote day alexa always load quickly adding song hear specific playlist amazon music also great featurei go second day ownershipi lucky buy prime day think pretty expensive considering echo opinion paying premium echo plus decide value taller sound unit volume knob top spin think huge benefit button built hub hue bulb researching con setup plan advanced light setup floor lamp perfecti highly recommend buy echo dot bedroom
5,28-Jul-18,Black  Spot,Love the alarm feature...just tell what time.,1,love alarm featurejust tell time
5,20-May-18,Black,Works great!,1,work great
5,16-Jun-18,White,Purchased for my 83 year old mother-she loves talking to Alexa! Very responsive-can detect its “name” from all over the room.,1,purchased year old mothershe love talking alexa responsivecan detect name room
5,30-Jul-18,Charcoal Fabric ,Love our echo,1,love echo
4,1-Jul-18,Black,goes great with our echo,1,go great echo
5,30-Jul-18,Configuration: Fire TV Stick,Extremely easy to use! Switched away from directv and use it to stream T.V.,1,extremely easy use switched away directv use stream tv
1,29-Jul-18,Black  Show,"""I bought this product hoping that Alexa would be pretty well developed and far enough along, therefore expecting her to be responsive. This $100 piece of crap doesnt even know how to respond to a question that amazon themselves told me to ask her. (Echo buttons manual, see Step 3.) The device has potential given it has a big screen, decent sound but for 200 bucks, I would never reccomend it. Even for the $100 I spent, I feel like I got shorted. Oh and lastly, the device is pretty useless without a prime membership. I linked my personal account to it and the thing was literally a decorated bluetooth speaker. I went on the family account (this one) and got it to work minimal. Oh, and even with our prime membership, you have to have a music pass or something that's an extra 3.99 a month, leaving this item a subscription nightmare, and a overpriced, decorated bluetooth speaker in my eyes. I would give it zero stars if I could.""",0,bought product hoping alexa would pretty well developed far enough along therefore expecting responsive piece crap not_even know respond question amazon told ask echo button manual see step device potential given big screen decent sound buck would never_reccomend even spent feel like got shorted oh lastly device pretty useless without prime membership linked personal account thing literally decorated bluetooth speaker went family account one got work minimal oh even prime membership music pas something extra month leaving item subscription nightmare overpriced decorated bluetooth speaker eye would give zero star could
5,30-Jul-18,Black  Dot,"""Very intelligent, love the songs ....""",1,intelligent love song
5,28-Jul-18,Black  Show,I like the variety of stuff that the echo show offers.,1,like variety stuff echo show offer
5,30-Jul-18,Black  Show,It’s fun,1,fun
5,30-Jul-18,Black  Dot,Easy to set up and connect with smart devices. Just what I needed!,1,easy set connect smart device needed
5,28-Jul-18,Black  Show,I absolutely love my Show!,1,absolutely love show
5,29-Jul-18,White  Show,I have not had it very long. It's my first Alexa thing. I sure like what I have done with it so far there is a lot to learn and play with,1,not_had long first alexa thing sure like done far lot learn play
5,30-Jul-18,Black  Dot,The Echo Dot was everything that I expected and more.,1,echo dot everything expected
5,17-May-18,Black,Works great,1,work great
5,31-May-18,Black,The voice clarity has made my eavesdropping efforts so much easier - the government. :),1,voice clarity made eavesdropping effort much easier government
5,30-Jul-18,Sandstone Fabric ,I'm really impressed with the sound quality when playing music from this device.  The bass sounds almost like it's coming from a bigger speaker so props to Amazon.,1,really impressed sound quality playing music device bass sound almost like coming bigger speaker prop amazon
4,25-Jul-18,Black,love it,1,love
1,30-Jul-18,White  Show, ,0,no_review
5,28-Jul-18,Black  Plus,Perfect for controlling my tp-link smart devises,1,perfect controlling tplink smart devise
5,25-Jul-18,White  Spot,This echo spot is great I love it,1,echo spot great love
4,30-Jul-18,Black  Plus,"""I am pleasantly surprised at the accuracy of Alexa. The unit is very responsive and can easily respond even with TV or music playing.I did pair two smart  bulbs and they go on, off and dim with ease using voice or app. Fidelity is very good for the size.My only regret is that I would have liked a silver model or a fabric cover but that is an unimportant issue.""",1,pleasantly surprised accuracy alexa unit responsive easily respond even tv music playingi pair two smart bulb go dim ease using voice app fidelity good sizemy regret would liked silver model fabric cover unimportant issue
5,30-Jul-18,White  Dot,Outstanding product - easy to use.  works great,1,outstanding product easy use work great
5,30-Jul-18,Charcoal Fabric ,Great addition to our breakfast room kitchen.  Tunes and information instantly available.  Slowly learning more features.,1,great addition breakfast room kitchen tune information instantly available slowly learning feature
5,30-Jul-18,Configuration: Fire TV Stick,"""Already had a firestick in our livingroom, great entertainment, had to get one for the bedroom.""",1,already firestick livingroom great entertainment get one bedroom
2,30-Jul-18,White  Show,"""Alexa is pretty dumb ,,,""",0,alexa pretty dumb
5,3-Jun-18,Black,This is a fun toy.  My daughter have me it.  It reads to me!,1,fun toy daughter read
5,30-Jul-18,Black  Dot,"""AMAZING. It has helped me become better organized, gives me traffic updates, weather updates, and helps me maintain a good, fast morning routine.""",1,amazing helped become better organized give traffic update weather update help maintain good fast morning routine
5,30-Jul-18,White  Dot,"""I'm finding more and more uses for this all the time. It keeps me informed with news and weather, I can get a daily Bible verse, and have it play music. New skills are added all the time. The future is here!""",1,finding us time keep informed news weather get daily bible verse play music new skill added time future
5,30-Jul-18,Sandstone Fabric ,How did I live this long without the Echo . You get to enjoy any music style  just my asking Alexa . Going to up-greade to the wireless . Love the Echo . Love you too Alexa .,1,live long without echo get enjoy music style asking alexa going upgreade wireless love echo love alexa
5,25-Jul-18,White  Spot,Bought this for our son as his birthday present and he loves it.  Often find him jamming to music in his room now  :)  He loves the options for the alarms and we have his weekday alarms set to repeat and he gets to sleep in on non-school days.,1,bought son birthday present love often find jamming music room love option alarm weekday alarm set repeat get sleep nonschool day
5,30-Jul-18,Black  Dot,"""Great addition to my Alexa base. Using it in my guest bedroom for music, clock and info.Dot speaker is not as strong as the base but it's a great value""",1,great addition alexa base using guest bedroom music clock infodot speaker not_as strong base great value
5,30-Jul-18,Black  Dot,"""I love my new Echo Dot! Right now, I mainly use it to play music at night, but it gets the job done.""",1,love new echo dot right mainly use play music night get job done
5,30-Jul-18,Black  Dot,"""Easy to set up, can control Kasa smart plugs no problem.  Even the kids have figured stuff out that I would not have asked Alexa, like telling jokes and singing. The Alexa app controls my custom spark plug and my cloud cam.""",1,easy set control kasa smart plug no_problem even kid figured stuff would not_have asked alexa like telling joke singing alexa app control custom spark plug cloud cam
5,30-Jul-18,Black  Dot,Excellent. Bought another one yesterday!,1,excellent bought another one yesterday
3,30-Jul-18,Black  Show,"""The Echo Show is ok, however the constant suggestions about what to ask Alexa are sooooo annoying and there is no way to eliminate it. Also, I thought I could have the weather for an area displayed continuously,  but I have to talk to Alexa, which I don't want to do in the middle of the night. Had I payed full price it would have been returned. There are other features that are nice, but I may never use them.""",2,echo show ok however constant suggestion ask alexa sooooo annoying no_way eliminate also thought could weather area displayed continuously talk alexa not_want middle night payed full price would returned feature nice may never_use
5,30-Jul-18,Configuration: Fire TV Stick,Excellent product and service.  Very easy to install and my daughter is very happy.,1,excellent product service easy install daughter happy
4,19-May-18,White,I had a brand new echo Dot and thought that the refurbished would be just as good. It was quite different from my expectations. Refurbished unit did not even turn on and after a while I realized that the power adapter was faulty. There is no way for me to have Amazon send me a power adapter by itself according to the return options. I love Amazon and buy even my toilet paper through them but this was truly a let down.Update: Amazon contacted me and credited me enough to buy a new power adapter. This is why I shop on Amazon. I can always trust them to deliver on their products.,1,brand new echo dot thought refurbished would good quite different expectation refurbished unit not_even turn realized power adapter faulty no_way amazon send power adapter according return option love amazon buy even toilet paper truly let downupdate amazon contacted credited enough buy new power adapter shop amazon always trust deliver product
5,29-Jul-18,Charcoal Fabric ,plays great,1,play great
5,30-Jul-18,White  Dot,I have an echo but wanted a dot for my bedroom. It was even easier to set up than my original echo.,1,echo wanted dot bedroom even easier set original echo
5,28-Jul-18,Black  Plus,Love it!!!,1,love
5,30-Jul-18,Black  Dot,Works great!,1,work great
3,25-Jul-18,Black  Spot,"""I was contacted by people in India. Were they suppose to charge me $79.00? It was very hard to understand their instructions. They did have control of my computer and network. I, also, bought a Cloud Cam but do not know how to make it work with Alexa.""",2,contacted people india suppose charge hard understand instruction control computer network also bought cloud cam not_know make work alexa
5,30-Jul-18,Charcoal Fabric ,"""I like the fact that I can get any kind of music from Prime that I want on request from Alexa. I liked the informative photo little pamphlet but wish it included how to connect your TV etc. to the commands from Alexa. BUT, I really love having the music.""",1,like fact get kind music prime want request alexa liked informative photo little pamphlet wish included connect tv etc command alexa really love music
5,30-Jul-18,Black  Show,"""Love, love, LOVE!!!""",1,love love love
5,30-Jul-18,Black  Dot,Love it,1,love
5,30-Jul-18,White  Dot,"""very handy in the kitchen, sets timer and gives me extra help on setting oven temps.""",1,handy kitchen set timer give extra help setting oven temp
5,13-Jul-18,White,"""It's an echo, and it works.  For the price it's great deal. Have had no issues with it.  As with all dots, the speaker is a bit tinny, but good for a second unit, or if you are like me, you can attach it to an external speaker for more sound.Good buy""",1,echo work price great deal no_issues dot speaker bit tinny good second unit like attach external speaker soundgood buy
5,30-Jul-18,Heather Gray Fabric ,Yet another Exho for our home and love them all!!!,1,yet another exho home love
5,30-Jul-18,Charcoal Fabric ,Having so much fun with Alexa. Love being able to listen to music when I’m across the room or busy doing something else.,1,much fun alexa love able listen music across room busy something else
5,30-Jul-18,Black  Dot,"""I love this product so far only because of the few things I can do with it...such as set a timer, a reminder, play music and games. I don't like that to get the full enjoyment from it that you have to purchase so many things. It was also very difficult to set up. The directions made it sound as simple as one, two, three but they forgot about step four, five and six. I was almost ready to send to back.The app is extremely slow and it took hours to get this thing set up. However depending on what you are going to be using it for I think it's an ok item.""",1,love product far thing itsuch set timer reminder play music game not_like get full enjoyment purchase many thing also difficult set direction made sound simple one two three forgot step four five six almost ready send backthe app extremely slow took hour get thing set however depending going using think ok item
1,30-Jul-18,Black  Show,Fire HD does so much more.  Over priced pair of speakers.,0,fire hd much priced pair speaker
5,30-Jul-18,Black  Dot,Love it!! Don’t know what took me so long to get one — and don’t know why I didn’t get two on Amazon Prime Day!,1,love not_know took long get one not_know not_get two amazon prime day
3,28-Jul-18,Black  Show,It doesn’t play you tube videos,2,not_play tube video
5,30-Jul-18,Charcoal Fabric ,I love it! Learning knew things with it eveyday! Still figuring out how everything works but so far it's been easy to use and understand. She does make me laugh at times,1,love learning knew thing eveyday still figuring everything work far easy use understand make laugh time
5,30-Jul-18,Black  Dot, ,1,no_review
5,16-Jul-18,Black  Spot,"""I love this thing! It plays my books from audible or prime music and sets my alarms! If you’re considering purchasing one, get it. It’s worth it.""",1,love thing play book audible prime music set alarm considering purchasing one get worth
5,3-Jul-18,Black  Plus,It's louder than the dot and it's got a built in hub for all the other wireless controls in the house.,1,louder dot got built hub wireless control house
4,30-Jul-18,Black  Dot,"""The Alexa program is great, but the quality is not the best. It could definitely be louder.""",1,alexa program great quality not_the best could definitely louder
5,30-Jul-18,Sandstone Fabric ,"""I love my Echo!  Works just like they said it would. I don't have a &#34;smart&#34; home, so I cannot speak about that function, but everything else about it is good.""",1,love echo work like said would not_have smart home not_speak function everything else good
5,31-Jul-18,Charcoal Fabric ,Love my Echo!,1,love echo
3,20-Jul-18,Black  Spot,I like it as an Alexa device but its small.,2,like alexa device small
5,30-Jul-18,White  Dot,We have so much fun with this!  So easy to use that even my four year old loves talking to Alexa!!,1,much fun easy use even four year old love talking alexa
5,30-Jul-18,Black  Dot,Love it... can't stop using it..,1,love not_stop using
5,29-Jul-18,Black  Plus,"""For now, I love everything. So cool with my music and flash briefings, 5 star Echo""",1,love everything cool music flash briefing star echo
5,30-Jul-18,Heather Gray Fabric ,I love you so much,1,love much
5,30-Jul-18,White  Dot,Fun and  information.  No dislikes  so far !! Like the convenience!!,1,fun information no_dislikes far like convenience
5,29-Jul-18,Charcoal Fabric ,"""Bought this a few weeks ago -  everything about this product is excellent !!!!! Don't forget to buy a charger when ordering, it's a must have to take outside by the pool and not have to worry about hiring an electrician to put in outlets all over the yard.""",1,bought week ago everything product excellent not_forget buy charger ordering must take outside pool not_have worry hiring electrician put outlet yard
3,12-Jun-18,Black,Not substitute for the original.  The echo dot performs well but sound quality is poor.  To listen it has to be at the highest level 10.,2,not_substitute original echo dot performs well sound quality poor listen highest level
5,29-Jul-18,Heather Gray Fabric ,Works great!,1,work great
5,30-Jul-18,White  Dot,Outstanding product - easy to use.  works great,1,outstanding product easy use work great
5,30-Jul-18,Charcoal Fabric ,"""Love it! I was thinking about getting one and when the prime day discount was offered, I could not pass it up! It's fun to ask Alexa to play any song or group and she comes up with a playlist from Amazon Prime Music. You can also connect your iPhone with bluetooth and play music with Pandora or YouTube videos using Alexa as a speaker. I've been having fun asking Alexa different types of questions or for information like weather, news or even the time in other countries. The only downside is if you have limited data on your wifi plan, because Alexa uses burns it up when playing music.""",1,love thinking getting one prime day discount offered could not_pass fun ask alexa play song group come playlist amazon prime music also connect iphone bluetooth play music pandora youtube video using alexa speaker fun asking alexa different type question information like weather news even time country downside limited data wifi plan alexa us burn playing music
5,1-Jun-18,White,I loved it it works great,1,loved work great
5,17-Jul-18,White  Plus,Exchange new color,1,exchange new color
5,29-Jul-18,Heather Gray Fabric ,"""I have the original Alexa and the Tap and so far the 2nd generation is the best. I'm happy to see they are making improvements with each new one.It would be great to have updates to our little A.I.'s, I think it would help out a lot with the bugs in it. All in all I am very happy with her and I can now play music throughout the whole house and adjust the bass and treble. Thank you""",1,original alexa tap far nd generation best happy see making improvement new oneit would great update little ai think would help lot bug happy play music throughout whole house adjust bass treble thank
4,30-Jul-18,Black  Dot,"""I had some trouble with my echo dot when I first got it because of internet connection issues. After doing research online I saw from some other people that they had trouble with the 2nd generation Echo Dot. However, the same weekend I took a trip and brought my Echo Dot along to the hotel where it seemed to work just fine. Now back home, the internet connection has seemed to have gotten through it's little rough patch and I haven't had any problems since. So, if you are having connection issues with an Echo Dot then it is probably the internet and not the device.""",1,trouble echo dot first got internet connection issue research online saw people trouble nd generation echo dot however weekend took trip brought echo dot along hotel seemed work fine back home internet connection seemed gotten little rough patch not_had problem since connection issue echo dot probably internet not_the device
5,19-Jul-18,Black  Plus,"""Love, Love, Love""",1,love love love
5,30-Jul-18,Black  Dot,"""What can I say. Well, I’m a  paranoid IT person of 30 years but got hooked on the idea of cloud based home control. So yes I love my echo stuff but, I did create a isolated VLAN on my home network to run the devices including the cheap ones that require you to sign up on some questionable website and download their app. Be carful with these people!  Entering your Wi-Fi password on a site that’s not vetted and your location when the app askes is not a good thing. Try to stay with devices that  work directly with the Alexa hub with no third-party app, Amazon has more control of these types of devices and how the  sensitive information is handled.""",1,say well paranoid person year got hooked idea cloud based home control yes love echo stuff create isolated vlan home network run device including cheap one require sign questionable website download app carful people entering wifi password site not_vetted location app askes not_a good thing try stay device work directly alexa hub no_thirdparty app amazon control type device sensitive information handled
5,8-Jul-18,White  Plus,The sound of the speaker is better than the other Echo I own!,1,sound speaker better echo
4,30-Jul-18,Black  Plus,Not that much different than the one we had.  Alexa is still stubborn. LOL.  We ordered it on the Prime day to get the light bulbs with it i the deal but did not get the light bulbs.  When we called she said they were sold out.  Felt bad about that.  Now we have to buy light bulbs.,1,not_that much different one alexa still stubborn lol ordered prime day get light bulb deal not_get light bulb called said sold felt bad buy light bulb
3,30-Jul-18,Black  Dot,The commands Alexa requires are too specific.  I find Google home to be much more flexible in figuring out what I'm asking for.,2,command alexa requires specific find google home much flexible figuring asking
5,30-Jul-18,Black  Show,Very cool!,1,cool
5,9-Jul-18,White  Plus,Easy setup very fun to use. Connects with all my smart home appliances,1,easy setup fun use connects smart home appliance
4,30-Jul-18,Charcoal Fabric ,I like it,1,like
2,26-Jul-18,Black  Plus,"""It was harder to setup then I thought it should be, for some reason I had to default  it twice. Had to go thru too many steps to setup and find my devices. Would be nice if it could interact with my Xfinity cable tv cable box and it also does not work with my Xfinity alarm for my house or my cameras, be nice set and disarm the alarm with Alexa. Had to install a skill app to setup bulb ??? whats that about, you ship it with your product ??? should have said (Alexa setup bulb) or (Alexa find new bulb) ??? and (Alexa setup Nest)??? it's fine that you use third party apps but Alexa should do the work for you.""",0,harder setup thought reason default twice go thru many step setup find device would nice could interact xfinity cable tv cable box also not_work xfinity alarm house camera nice set disarm alarm alexa install skill app setup bulb ship product said alexa setup bulb alexa find new bulb alexa setup nest fine use third party apps alexa work
4,28-Jul-18,Black  Plus,Music mainly but still checking other features,1,music mainly still checking feature
3,30-Jul-18,White  Dot, ,2,no_review
2,29-Jul-18,Charcoal Fabric ,Too difficult to set up.  It keeps timing out before you can enter the password,0,difficult set keep timing enter password
5,29-Jul-18,Charcoal Fabric ,A great device,1,great device
5,25-Jul-18,Black  Plus,Love it. I play music everyday and voice  activated makes it so easy,1,love play music everyday voice activated make easy
5,29-Jul-18,Charcoal Fabric ,Fun just got it today now my I pod will go in my car and I will use this is the house.,1,fun got today pod go car use house
3,31-Jul-18,Sandstone Fabric ,"""Without having a cellphone, I cannot use many of her features. I have an iPad but do not see that of any use.  It IS a great alarm.  If u r almost deaf, you can hear her alarm in the bedroom from out in the living room, so that is reason enough to keep her.It is fun to ask random questions to hear her response.  She does not seem to be very smartbon politics yet.""",2,without cellphone not_use many feature ipad not_see use great alarm r almost deaf hear alarm bedroom living room reason enough keep herit fun ask random question hear response not_seem smartbon politics yet
5,29-Jul-18,Sandstone Fabric ,Sound quality is great. Still learning about all the different things I can do with it. FUN!!!,1,sound quality great still learning different thing fun
5,31-Jul-18,Configuration: Fire TV Stick,I don't know why I held out on getting this for so long.,1,not_know held getting long
5,30-Jul-18,Heather Gray Fabric ,Met and exceeded my expectations. Easy set up and is really quick in responses.,1,met exceeded expectation easy set really quick response
5,30-Jul-18,Black  Dot,It works great!!,1,work great
5,29-Jul-18,Charcoal Fabric ,Got a good deal and works great with Prime.  Setup was a bit of a pain but more the fault of crappy internet service.  Has worked great with nice sound from small speaker.,1,got good deal work great prime setup bit pain fault crappy internet service worked great nice sound small speaker
5,29-Jul-18,Charcoal Fabric ,Home entertainment,1,home entertainment
5,30-Jul-18,Configuration: Fire TV Stick,Works well I have several of these recommend to anyone,1,work well several recommend anyone
5,29-Jul-18,Charcoal Fabric ,We got this as a wedding gift and haven’t discovered all of its features yet. Will update. Playing music is great though!,1,got wedding gift not_discovered feature yet update playing music great though
5,31-Jul-18,Configuration: Fire TV Stick,Very easy to use.,1,easy use
5,29-Jul-18,Charcoal Fabric ,Our family really loves this new Echo,1,family really love new echo
1,27-Jul-18,Black  Plus,no it is broke and I can't get help fixing or replacing it,0,no_it broke not_get help fixing replacing
5,30-Jul-18,White  Dot,We have so much fun with this!  So easy to use that even my four year old loves talking to Alexa!!,1,much fun easy use even four year old love talking alexa
5,30-Jul-18,Black  Plus,Omg we love it!,1,omg love
5,30-Jul-18,Charcoal Fabric ,Has great sound and is very responsive my voice and commands.,1,great sound responsive voice command
5,29-Jul-18,Charcoal Fabric ,"""Doesn't work with my fairly new smart TV, but that's mainly the TV manufacturers(LG) fault due to not supporting anything older than TVs from this year. My smart locks also need an additional piece of equipment in order to connect as well. Speakers sound great and works very well.""",1,not_work fairly new smart tv mainly tv manufacturerslg fault due not_supporting anything older tv year smart lock also need additional piece equipment order connect well speaker sound great work well
5,28-Jul-18,Charcoal Fabric ,Glad I bought this.,1,glad bought
5,24-May-18,Black,Have had no issues with this refurbished unit. It performed expected. I would buy another one if needed.,1,no_issues refurbished unit performed expected would buy another one needed
4,26-Jul-18,Black  Plus,"""Nice add on to a home.What I don't like are the limitations, for example world soccer. It won't give you much info of sport teams other than American.""",1,nice add homewhat not_like limitation example world soccer not_give much info sport team american
4,29-Jul-18,Charcoal Fabric ,Terrific,1,terrific
1,30-Jul-18,White  Show,"""Don't waste your money.  I own an echo gen 1, and echo gen 2 and a dot. They all do a far better job of voice recognition that the Echo Show.  In fact, it is so bad that it is virtually useless.  Also, the speaker is incredibly bass heavy....so much so that it is hard to understand voices.  I've worked to adjust the bass and punch the mids and treble, but it still sounds awful.  Finally, the screen just doesn't add much.  I can't see if from across the room, it rarely activates in any meaningful way, and when it doesn't, it is more of a distraction than a help.(Using FaceTime is so much more practicalthan using the Show.) I'm surprised Amazon didn't make this a little more useful than it is.  Perhaps in the future, but for now, it is a waste of time and money.""",0,not_waste money echo gen echo gen dot far better job voice recognition echo show fact bad virtually useless also speaker incredibly bass heavyso much hard understand voice worked adjust bass punch mids treble still sound awful finally screen not_add much not_see across room rarely activates meaningful way not_it distraction helpusing facetime much practicalthan using show surprised amazon not_make little useful perhaps future waste time money
5,30-Jul-18,Black  Dot,I LOVE ALEXA!! SHE ROCKS!!!,1,love alexa rock
5,29-Jul-18,Charcoal Fabric ,This unit add much pleasure to our Echo Plus.  We now can have music and information through our home. (or just in one room),1,unit add much pleasure echo plus music information home one room
2,11-Jun-18,Black,The second one which was a refurbished model did work-at least not in my home.,0,second one refurbished model workat least not_in home
4,30-Jul-18,Black  Dot, ,1,no_review
5,24-Jul-18,Black  Plus,"""Great product, easy to install and use! Not a necessity but a commodity!""",1,great product easy install use not_a necessity commodity
5,30-Jul-18,Heather Gray Fabric ,I've had the first gen Echo since it first came out and it has worked well for me. I purchased the 2nd gen during Prime Day and so far I'm happy. It seems to have an improved speaker which provides enhanced sound for music and such.,1,first gen echo since first came worked well purchased nd gen prime day far happy seems improved speaker provides enhanced sound music
3,30-Jul-18,White  Dot,Love the product but dislike that I can’t sync up my Apple Music for Alexa to play,2,love product dislike not_sync apple music alexa play
